_id,continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,case_status
69b547f107de1f89d642ecf3,Asia,Bachelor's,Y,N,3231,1968,Northeast,128824.08,Year,Y,Denied
69b547f107de1f89d642d6f5,Europe,Doctorate,N,N,1911,1992,Midwest,18527.01,Year,Y,Certified
69b53d26c888b9976435178a,Asia,Master's,Y,N,979,1852,Northeast,59533.78,Year,Y,Certified
69b53d27c888b997643571e2,Asia,Master's,Y,N,128884,2004,South,2495.45,Year,Y,Certified
69b547f107de1f89d642cb4f,Asia,Bachelor's,Y,N,136,1997,West,28741.34,Year,Y,Denied
69b547f107de1f89d642f35c,Asia,Master's,Y,Y,2282,1985,West,74848.84,Year,Y,Certified
69b53d26c888b9976435525a,Asia,Master's,Y,N,942,1985,Midwest,114500.27,Year,N,Certified
69b547f107de1f89d642f9ac,Asia,Bachelor's,Y,N,2430,2001,West,40845.61,Year,Y,Denied
69b547f107de1f89d642d92f,Asia,Master's,N,N,343,2005,Northeast,46784.84,Year,Y,Certified
69b53d26c888b997643561a9,North America,Bachelor's,N,N,2453,1980,Midwest,21682.44,Year,Y,Certified
69b53d26c888b99764355227,Asia,Master's,Y,N,2224,2010,West,31941.12,Year,Y,Certified
69b53d26c888b99764355921,Asia,Master's,N,N,78,1970,Midwest,138696.17,Year,Y,Certified
69b547f107de1f89d642f778,Asia,Bachelor's,Y,N,429,1976,South,131630.23,Year,Y,Certified
69b547f107de1f89d642dc98,Asia,Bachelor's,Y,N,3197,2008,Midwest,89052.56,Year,Y,Denied
69b53d26c888b99764353713,North America,High School,N,N,3522,2001,Northeast,923.0436,Hour,Y,Certified
69b547f107de1f89d642cea5,Africa,Bachelor's,N,N,2811,2007,Midwest,153272.22,Year,Y,Certified
69b53d27c888b99764356bb2,Asia,Master's,N,N,15138,2007,Northeast,133411.74,Year,Y,Certified
69b547f107de1f89d642b525,South America,Master's,N,N,1583,1911,West,980.2064,Hour,Y,Denied
69b53d26c888b99764351ca5,North America,Bachelor's,N,N,1073,1949,Northeast,157207.74,Year,N,Denied
69b547f107de1f89d642ff3b,Asia,High School,Y,N,4661,1986,West,121281.42,Year,Y,Certified
69b53d26c888b99764353956,North America,High School,Y,N,1860,2005,South,60458.9,Year,Y,Certified
69b53d27c888b99764356436,North America,Master's,Y,N,3551,1977,Northeast,38253.91,Year,Y,Denied
69b53d26c888b99764355af2,Asia,High School,N,N,2577,2006,Midwest,84761.85,Year,Y,Certified
69b547f107de1f89d642b422,Asia,Master's,N,N,1126,1981,West,79633.63,Year,Y,Denied
69b547f107de1f89d642bd9f,Asia,High School,N,N,2501,2015,West,59601.0,Year,Y,Denied
69b547f107de1f89d642c19f,Asia,Master's,Y,N,1097,2006,Midwest,32165.49,Year,Y,Certified
69b547f107de1f89d6430208,Asia,Master's,Y,Y,2777,2013,Midwest,48832.49,Year,Y,Denied
69b53d26c888b9976435497e,Asia,Master's,Y,N,1571,1997,Midwest,123961.78,Year,Y,Certified
69b547f107de1f89d642bb9a,Asia,High School,Y,N,1080,1995,West,69399.71,Year,Y,Denied
69b53d26c888b99764355d78,Asia,Master's,Y,N,5255,2008,West,47178.53,Year,Y,Certified
69b53d26c888b99764354a11,Asia,Bachelor's,Y,N,2245,1999,Midwest,67446.88,Year,Y,Certified
69b53d26c888b99764352ce5,North America,Master's,N,N,2124,2008,Northeast,102.97,Hour,Y,Denied
69b53d26c888b99764354c2c,Asia,High School,Y,N,3136,1992,West,78809.85,Year,Y,Denied
69b547f107de1f89d642cd35,Asia,Bachelor's,N,N,1032,1867,Northeast,75025.22,Year,Y,Denied
69b547f107de1f89d642c91c,Asia,High School,Y,N,3640,1988,Midwest,8954.06,Year,Y,Denied
69b547f107de1f89d642c4e4,Asia,Bachelor's,Y,N,110713,1893,Midwest,154588.93,Year,N,Certified
69b547f107de1f89d642f477,Asia,Bachelor's,N,N,1592,1999,Midwest,103153.92,Year,Y,Denied
69b53d26c888b99764352b69,South America,Master's,N,N,2169,1993,Northeast,36691.33,Year,N,Certified
69b547f107de1f89d642f98b,Asia,High School,Y,N,318,2011,West,65704.9,Year,Y,Certified
69b53d26c888b99764352174,Asia,Bachelor's,Y,N,4227,1997,Northeast,107853.38,Year,Y,Certified
69b53d26c888b99764355e89,Asia,Master's,Y,N,3020,1998,South,40288.25,Year,Y,Certified
69b547f107de1f89d642f7bf,Africa,Master's,N,N,4291,1996,Northeast,130538.57,Year,Y,Certified
69b547f107de1f89d642d09e,Asia,Bachelor's,N,N,1357,1984,Northeast,839.9962,Hour,Y,Denied
69b53d26c888b99764352416,Europe,Bachelor's,N,Y,2225,1949,West,122255.17,Year,Y,Certified
69b53d26c888b99764352616,Asia,High School,Y,N,5248,2010,West,138302.43,Year,Y,Denied
69b547f107de1f89d642e340,Asia,Master's,Y,N,3386,2000,Northeast,92980.77,Year,Y,Certified
69b547f107de1f89d642e13d,North America,Doctorate,Y,N,1599,2009,Midwest,48949.82,Year,Y,Certified
69b547f107de1f89d642d7b3,Asia,Master's,Y,N,2603,1983,Midwest,24022.13,Year,Y,Certified
69b53d27c888b997643565c1,Asia,Bachelor's,N,N,833,2009,South,148435.04,Week,Y,Certified
69b53d26c888b997643552bb,Asia,Bachelor's,Y,N,388,2015,Island,27357.69,Year,Y,Denied
69b547f107de1f89d6430407,Asia,Bachelor's,Y,N,1770,1966,West,66206.61,Year,Y,Certified
69b53d26c888b99764353d61,North America,Master's,Y,N,1207,1953,Northeast,94919.35,Year,N,Certified
69b547f107de1f89d642dd10,Asia,Master's,Y,N,789,2012,Northeast,37197.27,Year,Y,Certified
69b547f107de1f89d6430170,Asia,Bachelor's,Y,N,3448,1992,South,54947.08,Year,Y,Certified
69b547f107de1f89d643041b,Asia,High School,Y,N,287,1886,Northeast,173.9685,Hour,Y,Certified
69b53d26c888b99764354902,North America,Master's,N,N,487,1882,Midwest,211819.51,Year,N,Certified
69b53d26c888b99764353bdf,North America,Master's,N,N,1846,2005,South,99099.77,Year,N,Certified
69b53d26c888b99764351991,Asia,Master's,Y,N,4836,2005,Midwest,597.9,Year,Y,Certified
69b53d26c888b99764354315,North America,Bachelor's,N,N,1599,1993,Northeast,93.7639,Hour,Y,Certified
69b53d26c888b997643559a3,Asia,Master's,Y,N,2273,1994,South,115180.26,Year,Y,Certified
69b53d26c888b99764352095,North America,Master's,N,N,2928,2004,West,56146.38,Year,Y,Denied
69b547f107de1f89d642d1bb,Asia,Bachelor's,Y,Y,123,2004,West,142968.33,Year,Y,Denied
69b53d26c888b99764352c50,Asia,Master's,Y,N,97,2012,South,151417.55,Year,N,Certified
69b53d27c888b99764356b4b,North America,Bachelor's,Y,N,2953,2006,West,22810.37,Year,Y,Denied
69b547f107de1f89d642f7a0,Asia,Bachelor's,N,N,1576,1947,Northeast,106271.32,Year,Y,Certified
69b547f107de1f89d642cddf,Asia,Bachelor's,N,N,1801,2007,West,97827.48,Year,Y,Certified
69b547f107de1f89d6430072,Asia,Master's,Y,N,2490,1997,South,97330.56,Year,Y,Certified
69b53d26c888b9976435500c,Europe,High School,Y,N,2837,1892,Northeast,6816.23,Year,Y,Denied
69b547f107de1f89d642b3f6,Asia,Bachelor's,Y,N,3233,2007,West,33037.83,Year,Y,Denied
69b547f107de1f89d642b0e6,Asia,High School,Y,N,1992,2011,West,42517.25,Year,Y,Denied
69b53d26c888b99764352253,Asia,Master's,N,N,2002,1877,South,138665.31,Year,N,Denied
69b53d26c888b99764354204,Asia,High School,Y,N,59391,1998,South,108447.77,Year,Y,Denied
69b547f107de1f89d642feb4,Asia,High School,Y,Y,1180,1981,Northeast,105745.55,Year,Y,Denied
69b547f107de1f89d642cd65,Europe,Doctorate,Y,N,2012,1875,South,42685.07,Year,Y,Certified
69b53d26c888b997643554c7,Asia,High School,Y,N,3227,1992,South,48411.72,Year,Y,Denied
69b547f107de1f89d642b5bc,Asia,Bachelor's,Y,N,1677,1897,West,68335.9,Year,Y,Denied
69b547f107de1f89d642ed9a,Asia,Master's,Y,N,86873,1994,West,80962.43,Year,Y,Denied
69b53d27c888b9976435719a,Asia,Master's,Y,N,2373,1868,Northeast,45298.12,Year,Y,Denied
69b547f107de1f89d642e1a7,Europe,Bachelor's,Y,N,1090,1993,Northeast,825.36,Year,Y,Certified
69b53d26c888b99764355732,Europe,Bachelor's,N,N,3371,2007,Northeast,427.8691,Hour,Y,Denied
69b53d26c888b99764354ae4,Asia,High School,N,N,3833,1861,Midwest,62138.69,Year,Y,Denied
69b547f107de1f89d642fead,Africa,Bachelor's,Y,N,851,1969,West,49232.9,Year,Y,Denied
69b547f107de1f89d642cf42,Asia,High School,N,N,2113,1863,Midwest,82114.05,Year,Y,Denied
69b53d26c888b997643540ed,Europe,Doctorate,N,N,4190,2007,South,26008.97,Year,Y,Certified
69b53d26c888b997643518bf,Asia,Master's,Y,N,298,2011,Midwest,140381.51,Year,N,Certified
69b547f107de1f89d642e75b,Asia,Master's,Y,N,2963,1968,South,63688.74,Year,Y,Certified
69b53d26c888b99764355147,North America,Master's,Y,N,1532,1998,South,40336.45,Year,Y,Certified
69b547f107de1f89d642f6b9,Europe,Doctorate,N,N,4689,2003,West,198146.37,Year,Y,Certified
69b547f107de1f89d642e669,Asia,Master's,N,Y,2458,2008,West,84010.87,Year,Y,Certified
69b547f107de1f89d642dbc8,Europe,Bachelor's,Y,Y,2748,1968,West,111546.18,Year,Y,Denied
69b547f107de1f89d642e1e7,Asia,Master's,Y,N,2695,1838,Island,119.22,Hour,Y,Certified
69b547f107de1f89d642f250,Asia,Bachelor's,N,N,3890,1998,West,38649.8,Year,Y,Certified
69b547f107de1f89d642faa1,North America,Master's,N,N,2833,1809,Northeast,61356.94,Year,Y,Denied
69b547f107de1f89d642ae54,Europe,High School,N,N,10173,2001,Northeast,69240.62,Year,Y,Denied
69b547f107de1f89d642b385,Asia,Bachelor's,Y,N,1477,1911,West,72890.47,Year,Y,Certified
69b53d26c888b99764354380,Europe,Master's,N,N,2984,2004,West,105433.14,Year,Y,Certified
69b547f107de1f89d642f724,Europe,Bachelor's,Y,Y,338,1947,South,99831.62,Year,Y,Certified
69b547f107de1f89d642fe79,Asia,Master's,Y,N,2999,2013,Northeast,5809.7,Year,Y,Certified
69b53d27c888b99764356e6e,Asia,Bachelor's,N,N,759,2008,Northeast,144512.37,Year,N,Denied
69b547f107de1f89d642d3a5,Asia,Bachelor's,N,N,643,1997,West,37665.1,Year,Y,Certified
69b53d26c888b997643560ea,North America,Bachelor's,Y,N,2569,1992,South,110461.17,Year,Y,Denied
69b547f107de1f89d642de35,North America,Master's,N,N,1528,1989,Northeast,133824.8,Year,N,Certified
69b547f107de1f89d642ccab,Asia,Doctorate,Y,N,1347,1996,Midwest,55369.9,Year,Y,Certified
69b547f107de1f89d642e362,Asia,Master's,Y,N,4403,1995,Midwest,21175.9,Year,Y,Certified
69b547f107de1f89d642b222,Asia,Bachelor's,N,N,1961,1998,South,91831.89,Year,Y,Denied
69b53d26c888b99764352ab7,North America,Master's,Y,N,78853,1838,West,102394.68,Year,N,Certified
69b547f107de1f89d642abbe,North America,Doctorate,Y,N,3721,1970,South,123919.34,Year,Y,Certified
69b53d26c888b99764352cae,Asia,Bachelor's,Y,N,2957,1998,West,120249.06,Year,Y,Certified
69b53d27c888b99764357799,Asia,Master's,N,Y,3501,1993,South,80912.78,Year,Y,Certified
69b547f107de1f89d642c4de,Asia,Master's,Y,N,2488,1960,Midwest,98414.12,Year,Y,Certified
69b53d27c888b99764356930,Europe,Master's,Y,N,1559,1901,Northeast,70376.12,Year,Y,Certified
69b547f107de1f89d64300a3,Asia,High School,Y,N,2725,1992,Northeast,11.3078,Hour,Y,Denied
69b53d26c888b9976435367a,Asia,Master's,N,N,2103,1984,South,115935.05,Year,N,Certified
69b547f107de1f89d642f019,Asia,Master's,N,N,277,2013,Midwest,52905.44,Year,Y,Certified
69b53d26c888b99764355816,Asia,High School,N,N,3348,1997,West,73155.88,Year,Y,Denied
69b547f107de1f89d642c469,Asia,Doctorate,N,Y,2248,1997,South,128239.79,Year,Y,Certified
69b53d26c888b997643527e8,Asia,Bachelor's,Y,N,389,2009,West,83766.6,Year,Y,Denied
69b547f107de1f89d642eb87,Europe,Bachelor's,N,Y,1141,1991,South,54645.56,Year,Y,Certified
69b53d26c888b99764353b0c,South America,Bachelor's,Y,N,110,2010,West,110308.6,Year,Y,Denied
69b53d26c888b997643555ae,Asia,Master's,N,N,3851,2000,Northeast,108.12,Hour,Y,Denied
69b547f107de1f89d642b245,Asia,Bachelor's,Y,N,122,1923,Northeast,131969.66,Year,N,Certified
69b547f107de1f89d64300ac,Asia,Doctorate,Y,N,2150,2011,South,51392.91,Year,Y,Certified
69b547f107de1f89d642a4b3,Asia,Bachelor's,Y,N,3128,1999,West,31890.66,Year,Y,Certified
69b547f107de1f89d64303b6,South America,Bachelor's,N,N,2075,1958,Northeast,612.6968,Hour,Y,Certified
69b53d26c888b99764355fa8,Asia,Master's,N,N,156,2009,South,144066.01,Year,N,Certified
69b53d26c888b99764352599,Europe,Bachelor's,N,N,4752,1986,West,15084.77,Year,Y,Certified
69b547f107de1f89d642daf8,Asia,Doctorate,Y,N,4456,2013,Northeast,82799.09,Year,Y,Certified
69b53d27c888b99764357363,Asia,Master's,Y,N,2849,2009,South,125106.92,Year,N,Certified
69b547f107de1f89d642f276,South America,Bachelor's,N,N,1224,1984,Northeast,47615.62,Year,Y,Denied
69b547f107de1f89d642ee2d,Europe,Bachelor's,N,Y,2294,1987,South,65358.81,Year,Y,Certified
69b53d26c888b99764353680,Asia,Master's,N,Y,999,1984,West,123475.42,Year,Y,Certified
69b547f107de1f89d642d1de,Europe,Master's,Y,N,3035,1987,Northeast,35299.63,Year,Y,Certified
69b53d26c888b99764352f49,Europe,Bachelor's,N,N,2725,2008,Northeast,130645.36,Year,Y,Certified
69b53d26c888b99764351b53,Asia,Bachelor's,N,N,644,1947,Northeast,36997.16,Year,Y,Denied
69b53d26c888b9976435444f,Asia,Master's,N,N,4184,2006,Midwest,180525.02,Year,Y,Certified
69b53d26c888b99764355466,Asia,Bachelor's,N,N,2071,2000,South,85704.56,Year,Y,Certified
69b547f107de1f89d64300e9,South America,Master's,Y,Y,1038,2000,Northeast,48520.92,Year,Y,Denied
69b53d27c888b99764357112,Asia,Master's,N,N,4312,1838,Midwest,94706.17,Year,Y,Certified
69b547f107de1f89d642f391,Europe,Master's,Y,N,4703,2005,West,19867.33,Year,Y,Certified
69b53d26c888b99764355d4c,North America,High School,Y,N,51,1994,West,37249.38,Year,Y,Certified
69b547f107de1f89d642a92f,Asia,Master's,Y,N,330,2000,Northeast,34791.42,Year,Y,Certified
69b53d27c888b9976435741e,Europe,High School,Y,N,4768,1951,Northeast,111092.46,Year,N,Certified
69b53d27c888b997643573a6,North America,Master's,Y,N,191,1980,South,5027.44,Year,Y,Certified
69b53d26c888b99764354a20,South America,Doctorate,N,N,2029,1853,Northeast,45160.77,Year,Y,Denied
69b547f107de1f89d642ab7d,Asia,High School,N,N,1798,2012,Northeast,21552.62,Year,Y,Denied
69b547f107de1f89d642dc2d,Asia,Master's,N,N,283,2003,Northeast,134634.35,Year,Y,Denied
69b547f107de1f89d64304d9,Asia,Master's,Y,N,2079,1986,Midwest,134752.84,Year,Y,Certified
69b547f107de1f89d642c07b,Asia,Bachelor's,Y,N,387,2009,West,91969.56,Year,Y,Denied
69b547f107de1f89d6430417,Asia,Bachelor's,Y,Y,1008,1900,West,58251.56,Year,Y,Certified
69b53d26c888b99764352830,Asia,Master's,Y,Y,2144,1997,South,118784.32,Year,Y,Certified
69b547f107de1f89d642a45c,Asia,Master's,N,N,3323,2005,Midwest,57590.66,Year,Y,Certified
69b547f107de1f89d642d019,Asia,Master's,Y,N,1834,1995,South,832.6108,Hour,Y,Certified
69b547f107de1f89d642b0e2,Asia,Bachelor's,N,N,625,1958,Northeast,59624.93,Year,Y,Denied
69b547f107de1f89d642f379,Asia,Bachelor's,N,N,3165,2006,South,162724.35,Year,Y,Denied
69b53d26c888b99764354b67,North America,Master's,N,N,2438,2008,West,134500.53,Year,Y,Denied
69b547f107de1f89d642d4c1,Asia,High School,Y,N,3625,1994,South,86772.18,Year,Y,Denied
69b53d26c888b9976435253b,Europe,Doctorate,N,N,87957,1989,West,7953.8,Year,Y,Certified
69b547f107de1f89d642ae17,Asia,Bachelor's,Y,N,363,2006,Northeast,93593.48,Year,Y,Certified
69b53d26c888b997643559a7,Asia,High School,Y,N,1280,1998,Northeast,100015.16,Year,Y,Certified
69b547f107de1f89d642f3ed,North America,Bachelor's,Y,N,456,2003,South,118621.39,Year,Y,Denied
69b547f107de1f89d642b397,Africa,Bachelor's,N,N,5183,1942,West,87781.83,Year,Y,Denied
69b53d26c888b9976435551b,Oceania,Master's,N,N,5491,1905,Midwest,26730.63,Year,N,Certified
69b547f107de1f89d642c1ae,Asia,Master's,Y,N,104647,1947,South,165626.07,Year,Y,Certified
69b53d26c888b997643534f2,Asia,Bachelor's,Y,N,1753,1924,Northeast,49643.25,Year,Y,Denied
69b53d26c888b99764352e89,North America,Bachelor's,Y,N,4234,2007,West,4399.44,Year,Y,Certified
69b53d27c888b997643563c5,Europe,Doctorate,Y,N,2160,2010,West,53750.13,Year,Y,Certified
69b53d27c888b99764356480,Asia,Master's,Y,N,4345,1918,Northeast,25535.59,Year,Y,Certified
69b547f107de1f89d642ec05,Asia,Master's,N,N,542,2001,Midwest,67187.75,Year,N,Certified
69b547f107de1f89d642d628,Europe,Master's,Y,N,1857,1994,Midwest,78677.1,Year,Y,Certified
69b547f107de1f89d642a88e,Asia,Master's,N,N,1723,1960,Midwest,39501.79,Year,N,Certified
69b53d26c888b99764355114,Asia,Master's,N,Y,3214,2005,Northeast,80353.71,Year,Y,Certified
69b53d27c888b997643573a7,Asia,Bachelor's,N,N,1443,1900,Midwest,80723.73,Year,Y,Certified
69b53d26c888b99764351c95,Oceania,Master's,N,N,1518,1992,Midwest,54019.29,Year,Y,Certified
69b547f107de1f89d643000f,Asia,Bachelor's,Y,N,1691,2005,Midwest,39622.37,Year,Y,Certified
69b53d26c888b99764353146,Europe,Master's,Y,N,3651,2008,Midwest,121336.88,Year,Y,Certified
69b53d26c888b99764353bdb,Asia,Master's,N,N,4559,2010,Northeast,130289.74,Year,Y,Certified
69b53d26c888b99764352eb8,Asia,Master's,Y,N,2780,1999,Northeast,476.7579,Hour,Y,Certified
69b547f107de1f89d642d5c1,Asia,Bachelor's,N,N,1596,2004,West,101645.36,Year,N,Denied
69b547f107de1f89d642ca26,Europe,Bachelor's,N,N,1094,2005,South,109203.04,Year,Y,Denied
69b53d26c888b99764352dab,Asia,Bachelor's,Y,N,232,2007,West,69576.4,Year,Y,Denied
69b53d26c888b997643560a0,Asia,Bachelor's,N,N,3048,1864,West,146359.52,Year,N,Denied
69b53d27c888b99764356aae,Asia,Bachelor's,N,N,1284,2003,South,760.319,Hour,Y,Denied
69b53d26c888b9976435263f,Asia,High School,N,N,1889,1988,Midwest,57227.79,Year,Y,Denied
69b53d26c888b99764353485,Asia,Master's,N,N,4193,1999,Midwest,20500.39,Year,Y,Certified
69b547f107de1f89d642e265,South America,Bachelor's,N,N,2957,1985,Northeast,136.5063,Hour,Y,Denied
69b547f107de1f89d642f77f,Asia,Master's,Y,N,1480,1998,Midwest,24551.95,Year,Y,Certified
69b547f107de1f89d642fb3e,Asia,Bachelor's,Y,N,2555,2008,South,225057.61,Year,Y,Certified
69b547f107de1f89d642f7e5,Asia,Master's,N,N,1413,2005,West,102.32,Hour,Y,Denied
69b547f107de1f89d642d6d7,Asia,Master's,Y,N,4894,1978,Midwest,136180.62,Year,Y,Certified
69b53d26c888b99764352dba,Asia,Bachelor's,N,N,574,1996,Northeast,250899.07,Year,Y,Certified
69b547f107de1f89d642e98a,Asia,High School,N,N,8000,2007,Midwest,133485.13,Year,Y,Certified
69b547f107de1f89d64304a7,Asia,Master's,Y,N,2256,2013,South,105821.36,Year,Y,Certified
69b53d26c888b99764354139,Asia,High School,Y,N,1156,2004,Northeast,483.0851,Hour,Y,Denied
69b53d26c888b9976435458c,Asia,Bachelor's,N,N,354,1999,West,65529.45,Year,Y,Certified
69b547f107de1f89d642f1e4,Asia,Bachelor's,Y,N,45,2007,Northeast,67814.85,Year,Y,Certified
69b53d27c888b9976435772c,Asia,Master's,Y,N,6089,1962,South,136765.18,Year,Y,Certified
69b547f107de1f89d642b0c6,Asia,Doctorate,N,N,68241,1985,West,172382.79,Year,Y,Denied
69b547f107de1f89d642b9f2,Asia,High School,N,N,22546,1996,Midwest,34146.45,Year,Y,Denied
69b547f107de1f89d642df9c,Asia,High School,N,N,118,1994,Northeast,140567.55,Year,Y,Denied
69b547f107de1f89d642d2c6,Asia,Bachelor's,N,N,2850,1874,Midwest,80076.94,Year,Y,Denied
69b53d26c888b997643539b2,Europe,Doctorate,N,N,1281,2004,South,16448.89,Year,Y,Certified
69b547f107de1f89d642d307,Europe,Master's,Y,Y,1897,1838,Northeast,107441.04,Year,Y,Certified
69b547f107de1f89d642e001,Asia,Bachelor's,Y,Y,69088,1993,South,108009.01,Year,Y,Denied
69b53d26c888b99764353349,Asia,Bachelor's,N,Y,4500,2005,South,45382.24,Year,Y,Certified
69b53d27c888b997643568a7,North America,Bachelor's,N,N,4096,1908,West,448.3287,Hour,Y,Denied
69b53d26c888b99764356038,Asia,Master's,N,N,2268,1979,South,99556.23,Year,Y,Denied
69b547f107de1f89d642b3d2,Asia,Bachelor's,Y,N,2547,1999,West,68480.84,Year,Y,Certified
69b547f107de1f89d64304c1,Asia,Bachelor's,Y,N,4658,1968,South,126906.32,Year,Y,Certified
69b53d26c888b99764351a62,Asia,Bachelor's,N,N,4046,2003,West,175683.35,Year,Y,Denied
69b547f107de1f89d64304e3,Asia,Master's,Y,N,3377,2013,Northeast,96749.94,Year,N,Certified
69b547f107de1f89d642b30e,South America,Bachelor's,Y,N,3892,2000,West,94660.35,Year,Y,Denied
69b547f107de1f89d642f2a4,South America,Bachelor's,Y,N,3357,1976,South,140767.43,Year,Y,Certified
69b53d26c888b99764355342,South America,Master's,N,N,2325,1997,West,135745.74,Year,N,Certified
69b53d27c888b99764356619,Asia,Bachelor's,Y,Y,2318,1928,South,129283.7,Year,Y,Denied
69b53d26c888b99764352b08,Asia,Master's,Y,N,56,1997,West,74428.02,Year,Y,Certified
69b547f107de1f89d642d934,Asia,Bachelor's,Y,N,2650,1893,West,1478.91,Year,Y,Denied
69b547f107de1f89d64306b9,Asia,High School,Y,N,2141,1998,Northeast,64838.69,Year,Y,Certified
69b53d27c888b99764356fb3,Asia,Bachelor's,Y,N,3201,1997,Midwest,65389.1,Year,Y,Certified
69b53d26c888b9976435228c,North America,Bachelor's,Y,N,3089,2007,Midwest,87864.62,Year,Y,Certified
69b53d26c888b99764351a9b,Asia,Master's,Y,N,2142,2007,Northeast,147492.23,Year,N,Certified
69b53d26c888b997643539d6,Asia,Bachelor's,Y,N,853,1961,West,40200.87,Year,Y,Certified
69b547f107de1f89d642cbbe,Asia,Master's,Y,N,183,2015,South,67351.47,Year,N,Certified
69b53d26c888b99764351ad6,Asia,High School,Y,N,364,1993,Northeast,55294.64,Year,Y,Denied
69b53d26c888b99764356243,Asia,High School,Y,N,4006,2003,South,27952.76,Year,Y,Denied
69b53d26c888b99764355a51,Asia,Master's,Y,Y,1477,1977,West,84928.78,Year,Y,Denied
69b547f107de1f89d6430447,Asia,Master's,N,Y,1430,2005,West,100461.45,Year,Y,Certified
69b547f107de1f89d642a9aa,Europe,High School,Y,N,2198,1934,West,74094.48,Year,Y,Denied
69b547f107de1f89d6430034,Asia,Bachelor's,N,N,3423,1990,Northeast,18746.56,Year,N,Denied
69b53d26c888b9976435564e,Asia,Master's,Y,N,1029,1998,Northeast,81421.33,Year,Y,Denied
69b547f107de1f89d642d896,Asia,Bachelor's,Y,N,1561,1998,Northeast,92099.71,Year,Y,Certified
69b547f107de1f89d642c936,Europe,Bachelor's,Y,N,2473,1972,West,2957.58,Year,Y,Denied
69b53d26c888b99764354f00,Asia,Doctorate,Y,N,1570,1984,Midwest,81956.42,Year,N,Certified
69b53d26c888b99764351b95,Europe,High School,Y,N,3849,1998,Island,35436.6,Year,Y,Denied
69b547f107de1f89d642fadd,Asia,Doctorate,N,N,1577,1998,Northeast,322.3961,Hour,Y,Denied
69b53d27c888b9976435698c,Asia,Bachelor's,N,N,32966,1924,South,84743.35,Year,Y,Certified
69b547f107de1f89d642ed09,Asia,Master's,Y,N,1888,1988,Northeast,146522.83,Year,N,Denied
69b53d26c888b997643552ff,Asia,High School,N,N,4590,1993,Northeast,37824.42,Year,Y,Denied
69b53d26c888b99764353e19,Asia,Bachelor's,Y,N,1086,2011,Midwest,143.346,Hour,Y,Denied
69b547f107de1f89d6430284,North America,Bachelor's,N,N,1290,1890,Northeast,911.0253,Hour,Y,Denied
69b53d26c888b997643523c3,Asia,Master's,Y,N,2207,1852,West,7299.82,Year,Y,Certified
69b53d27c888b997643572f2,Asia,High School,N,Y,1851,1998,West,11816.09,Year,Y,Certified
69b53d27c888b99764356f3f,North America,Bachelor's,Y,N,5476,1999,West,16306.1,Year,Y,Certified
69b53d27c888b997643570cd,Asia,Master's,N,N,3560,1997,Northeast,92985.97,Year,N,Certified
69b547f107de1f89d642d6bb,North America,Bachelor's,N,N,2046,2001,Midwest,68925.14,Year,Y,Certified
69b53d26c888b997643533ab,Asia,Bachelor's,N,N,1223,1992,West,92234.76,Year,Y,Denied
69b547f107de1f89d642d53b,Asia,Bachelor's,N,N,4611,1866,Northeast,387.3308,Hour,Y,Denied
